,years,crop_type,geometry
1207,2021,3,"POLYGON ((767979.485878593 1680615.7591077962, 767977.0475224811 1680658.9468292727, 768140.9604199068 1680654.0356106304, 768256.8373842476 1680655.4108416594, 768237.9408724227 1680566.870870631, 767986.8402887797 1680606.3726107264, 767979.485878593 1680615.7591077962))"
1208,2021,3,"POLYGON ((767992.3703014002 1677484.0775409269, 767994.1166856824 1677404.8768972312, 768034.662633162 1677388.322733373, 768039.8884964676 1677328.384004659, 767971.8741321082 1677354.124443019, 767938.2829991088 1677366.6612124625, 767905.0643637964 1677380.500183062, 767857.234217254 1677399.325140139, 767854.113962994 1677447.8515646032, 767851.1867639072 1677535.6010118267, 767881.8998793808 1677533.9097453328, 767992.3703014002 1677484.0775409269))"
1209,2021,3,"POLYGON ((770394.1615418186 1679507.3473070103, 770327.3600370573 1679482.1686170902, 770298.1278158517 1679576.1795371447, 770294.7455093998 1679667.3008847812, 770290.1692039205 1679845.2675800566, 770355.2513595175 1679824.8032422112, 770394.1615418186 1679507.3473070103))"
1210,2021,2,"POLYGON ((768064.0922383806 1674197.9033079688, 767943.4817055843 1674606.8134126882, 767999.0017119946 1674632.8734905692, 768028.7718299865 1674536.1734671816, 768062.4519468386 1674449.283454032, 768066.7019519559 1674449.8134591593, 768068.8472809959 1674423.8781441997, 768089.9722486248 1674199.0333377619, 768083.4022437875 1674197.4133293636, 768064.0922383806 1674197.9033079688))"
1211,2021,1,"POLYGON ((766286.2913808387 1681004.6570214517, 766448.7659478718 1681021.5570945232, 766441.3982411877 1680827.6192391147, 766415.0701778581 1680817.0244052156, 766365.439814335 1680898.7192355446, 766343.3834237095 1680928.5822717387, 766286.2913808387 1681004.6570214517))"
1212,2021,2,"POLYGON ((767468.7185924028 1676872.5618997016, 767463.4187180554 1676761.659029633, 767457.740927971 1676659.950964374, 767469.6959161168 1676581.791232444, 767428.9926079717 1676572.6998815115, 767417.671489629 1676670.8165256286, 767389.603014546 1676728.1627273874, 767415.3703162861 1676734.697060039, 767431.9562949352 1676765.7914966901, 767434.5137144461 1676832.4308380466, 767453.4084920567 1676867.7192797333, 767468.7185924028 1676872.5618997016))"
1213,2021,3,"POLYGON ((759055.3602111766 1675553.9156823829, 758979.1929201314 1675547.3215415822, 758966.0370523292 1675697.402656624, 759060.5139055409 1675711.061878686, 759057.6528288801 1675658.3351234284, 759078.3538841383 1675663.101686883, 759055.3602111766 1675553.9156823829))"
1214,2021,4,"POLYGON ((766737.7410977733 1677035.194474131, 766656.7382698858 1677021.379375489, 766573.8680912533 1677234.2175057596, 766569.1692595284 1677258.2052143256, 766694.1898764583 1677307.3055825904, 766804.5750874488 1677351.6423317275, 766851.6567274948 1677339.834077648, 766884.0409529684 1677150.0853043692, 766885.3402697034 1677134.0244965123, 766801.3779815394 1677083.3346732252, 766737.7410977733 1677035.194474131))"
1215,2021,3,"POLYGON ((768389.8906019871 1675813.2446213372, 768130.8004926196 1675779.30430964, 768114.6204302115 1675829.37432062, 768376.9505630697 1675840.3246225028, 768389.8906019871 1675813.2446213372))"
1216,2021,3,"POLYGON ((767618.0093261199 1676565.3041895686, 767809.7967892695 1676588.4794177206, 767833.9294921053 1676524.134408397, 767611.9993840347 1676501.7941458877, 767618.0093261199 1676565.3041895686))"
1217,2021,2,"POLYGON ((767381.5292009693 1681677.9833999656, 767466.1958009696 1681685.9207999653, 767481.0125009699 1681581.145799965, 767401.6375009691 1681578.499999965, 767381.5292009693 1681677.9833999656))"
1218,2021,3,"POLYGON ((767016.5368575486 1680430.3774240671, 767014.9565165853 1680468.7526439528, 767139.2124029226 1680454.6748751102, 767140.074000668 1680450.4441736003, 767307.9173192522 1680425.1568472963, 767315.1542979579 1680362.3398200446, 767035.3292985129 1680408.6781329352, 767016.5368575486 1680430.3774240671))"
1219,2021,3,"POLYGON ((770313.0645508649 1675927.3884631938, 770253.7420132718 1675935.741000775, 770269.8856396651 1676094.1125109731, 770310.7776494315 1676104.1056631543, 770330.96764107 1676125.480898527, 770313.0645508649 1675927.3884631938))"
1220,2021,2,"POLYGON ((768610.9323009925 1685033.6093999639, 768790.8490009976 1684978.708399963, 768767.6979009949 1684874.8592999638, 768718.7500009947 1684935.0520999639, 768673.7708009939 1684945.6353999632, 768666.4948009928 1684992.5989999634, 768614.9010009919 1685007.8124999644, 768610.9323009925 1685033.6093999639))"
1221,2021,1,"POLYGON ((768172.7866569856 1675389.9926298473, 768163.346106495 1675336.1651876974, 768057.0198481779 1675335.8663677718, 768029.2918787901 1675388.7558675248, 768172.7866569856 1675389.9926298473))"
1222,2021,4,"POLYGON ((768083.4031507147 1674197.4215294493, 768132.4521770161 1674128.9867940191, 768224.9555664291 1674032.467296964, 768258.3252680188 1674000.9704107381, 768251.3934901373 1673962.633188352, 768235.9107774552 1673987.7003729697, 768164.3953962805 1674076.1728095443, 768103.2018626735 1674123.3580820777, 768083.4031507147 1674197.4215294493))"
1223,2021,1,"POLYGON ((767523.8355811221 1680391.15387017, 767577.7046223567 1680384.0508266003, 767573.4642863348 1680137.1185824664, 767565.7237891483 1680134.970872639, 767551.1026458766 1680163.3203721994, 767516.2698464547 1680154.3000281602, 767521.8602028816 1680192.0994557093, 767498.137088631 1680195.17353088, 767497.2769785583 1680202.0461337646, 767509.7756810961 1680292.0547984987, 767521.8832832065 1680385.1532645524, 767523.8355811221 1680391.15387017))"
1224,2021,1,"POLYGON ((763034.1206716227 1680310.0575572161, 763049.0767363319 1680309.0072724344, 763063.5245522996 1680286.1418478284, 763058.6599990851 1680250.1072979334, 763064.7189803754 1680198.6959877794, 763064.6116685652 1680160.2791480268, 763066.0986084512 1680113.9091963856, 763066.6991501367 1680079.4857701915, 763067.4709493765 1680058.5706240055, 763011.7379395168 1680043.0009810873, 763016.6521535132 1680113.023360396, 763027.2383274398 1680204.586589727, 763034.1206716227 1680310.0575572161))"
1225,2021,2,"POLYGON ((768545.8868248537 1673738.218280023, 768607.0741030674 1673980.3807581414, 768641.4548060382 1673984.4078333364, 768598.0906281585 1673848.8755043154, 768562.6082347675 1673735.4859972568, 768545.8868248537 1673738.218280023))"
1226,2021,3,"POLYGON ((767817.8889977322 1681393.3406664033, 767580.6050592618 1681386.3358012459, 767569.8988582373 1681402.1900342412, 767540.634314396 1681442.8717295513, 767541.7668589943 1681457.356393564, 767751.3284173966 1681461.3939264333, 767756.7578143158 1681440.464624872, 767816.1240442273 1681437.4523695526, 767817.8889977322 1681393.3406664033))"
1227,2021,3,"POLYGON ((767444.1035631637 1677867.9681456338, 767536.1722099367 1677872.4102515157, 767474.6428742061 1677696.4233813912, 767433.2405432835 1677701.3664377292, 767403.2116058052 1677721.5265156387, 767394.350578751 1677741.1949170071, 767429.0021706747 1677857.8096229124, 767429.9267583768 1677868.2759299397, 767444.1035631637 1677867.9681456338))"
1228,2021,2,"POLYGON ((767012.0678229791 1677604.4041097702, 767106.8178753303 1677604.784216178, 767110.8179544612 1677534.58418024, 766961.0978826631 1677523.734006191, 766956.88787237 1677524.0940016068, 766952.617827843 1677563.8640197378, 766948.4377872861 1677604.9740388102, 767012.0678229791 1677604.4041097702))"
1229,2021,2,"POLYGON ((773550.5070369716 1684466.3549406228, 773542.3156297853 1684394.5149650131, 773692.2488598663 1684397.3732058385, 773685.3097045238 1684301.1900783626, 773504.206966077 1684306.9361464358, 773412.8825123374 1684330.0064270075, 773454.2877660758 1684485.160583525, 773550.5070369716 1684466.3549406228))"
1230,2021,2,"POLYGON ((772083.2577940968 1685008.4918731775, 772054.8236076805 1685216.7494142563, 772135.4161667253 1685210.1572510512, 772157.9620151885 1685009.138479274, 772083.2577940968 1685008.4918731775))"
1231,2021,2,"POLYGON ((773640.3424126263 1685150.4152439218, 773639.3744599823 1685104.4565013298, 773611.159822993 1685071.908274171, 773607.8295524878 1685016.5110300162, 773568.9961278219 1685009.525084617, 773535.3463904357 1684991.30665814, 773536.9569178366 1685111.1208441148, 773640.3424126263 1685150.4152439218))"
1232,2021,1,"POLYGON ((768528.1071422569 1681530.6337366793, 768355.4536807297 1681509.3487307788, 768352.8034575594 1681611.1703845276, 768529.5626353773 1681625.4161911816, 768528.1071422569 1681530.6337366793))"
1233,2021,3,"POLYGON ((770815.4703632235 1677960.130938013, 770897.1849031851 1677960.8504576818, 770973.2410727396 1677967.3729110837, 770965.251166237 1677867.527680448, 770808.064180994 1677874.9068072985, 770815.4703632235 1677960.130938013))"
1234,2021,4,"POLYGON ((772176.2844289244 1671010.1249126547, 772186.3868353311 1670908.1628532822, 772055.9951931359 1670929.0252602655, 772052.3280079288 1670948.579418092, 772026.0109387111 1670954.8085132225, 772042.886490485 1670993.1991713804, 772176.2844289244 1671010.1249126547))"
1235,2021,1,"POLYGON ((773118.4938261346 1671469.7264300568, 773091.4721486846 1671322.9381247433, 772987.092067176 1671326.8244087282, 773021.1228833552 1671481.443551031, 773118.4938261346 1671469.7264300568))"
1236,2021,1,"POLYGON ((771949.7501004178 1671487.2398523614, 771946.7023325431 1671424.9834836356, 771682.929325778 1671437.337040787, 771668.2180091214 1671510.017493875, 771949.7501004178 1671487.2398523614))"
1237,2021,2,"POLYGON ((772371.4854508017 1670219.1068770448, 772370.6697561098 1670187.211779745, 772387.1737415942 1670183.1948229154, 772236.1993066461 1669992.1343707955, 772223.9234248342 1670002.6215564793, 772281.9517237274 1670101.050449424, 772324.7836093745 1670164.6509461093, 772371.4854508017 1670219.1068770448))"
1238,2021,1,"POLYGON ((772519.172532396 1669472.7125970435, 772672.445632007 1669539.247383925, 772680.3432039467 1669358.0989777774, 772545.0719242783 1669325.5396502656, 772519.172532396 1669472.7125970435))"
1239,2021,1,"POLYGON ((774085.0602832872 1669563.6690907767, 774078.9410131348 1669463.0646141337, 773883.4152348065 1669495.2064605672, 773782.2480830264 1669520.3062308985, 774085.0602832872 1669563.6690907767))"
1240,2021,1,"POLYGON ((773248.3696906631 1672227.634180126, 773423.0515021548 1672226.999613329, 773430.8906127941 1672079.5069606109, 773241.9617222967 1672102.894787611, 773248.3696906631 1672227.634180126))"
1241,2021,4,"POLYGON ((773438.4251381117 1672079.0406481766, 773437.3024371369 1672148.11397208, 773451.5646165686 1672161.1221406271, 773460.9023200665 1672199.9806553412, 773447.3033207671 1672259.7201007179, 773480.0310461137 1672266.4100049986, 773471.3817504838 1672316.6852703558, 773506.8005440901 1672323.1849726546, 773515.709601293 1672222.6479512227, 773469.6144952166 1672069.9911050936, 773438.4251381117 1672079.0406481766))"
1242,2021,3,"POLYGON ((765840.7864008927 1672536.9999999667, 765922.8073009317 1672533.6926999723, 765946.6198009308 1672376.9270999709, 765852.692700951 1672360.3906999645, 765840.7864008927 1672536.9999999667))"
1243,2021,2,"POLYGON ((774092.9934352573 1670970.0627479276, 774177.1093290506 1670997.8319932767, 774247.3314608803 1671036.4011462382, 774250.8995904296 1670951.412824165, 774102.8345271095 1670891.3473539837, 774092.9934352573 1670970.0627479276))"
1244,2021,4,"POLYGON ((770711.5602456122 1680786.1721188235, 770701.7301669231 1680729.9907624314, 770493.2352239065 1680590.811718111, 770456.8317840328 1680663.5739944312, 770512.1897915113 1680691.5574794216, 770595.6387015146 1680736.1896689923, 770586.5966880636 1680801.6785445705, 770711.5602456122 1680786.1721188235))"
1245,2021,1,"POLYGON ((768315.2437287585 1682746.4429585852, 768317.5322307287 1682867.7534450789, 768454.2529099755 1682860.972333102, 768446.5059141476 1682741.1036081484, 768315.2437287585 1682746.4429585852))"
1246,2021,2,"POLYGON ((773886.6443852826 1685828.6680169953, 773969.9827563565 1685660.9105498465, 773929.2701886956 1685640.0621895462, 773841.9720900789 1685806.3341162703, 773886.6443852826 1685828.6680169953))"
1247,2021,1,"POLYGON ((765486.0110425777 1676087.3936973948, 765583.723651338 1676100.1199855583, 765668.4336761802 1675921.393975201, 765577.186559417 1675907.411847548, 765546.0884810358 1676004.5961784197, 765500.1982653805 1676002.1967160883, 765486.0110425777 1676087.3936973948))"
1248,2021,1,"POLYGON ((764180.1017352389 1683213.4185764994, 764282.4696640344 1683163.3139963974, 764289.0032214192 1683060.5388708569, 764173.8014401982 1683009.3108342246, 764180.1017352389 1683213.4185764994))"
1249,2021,1,"POLYGON ((772537.5188731547 1673689.7070252353, 772533.9134309308 1673517.7254496145, 772443.848358068 1673512.2564110402, 772443.6792212932 1673415.1577498561, 772383.9949887786 1673367.9683858808, 772318.5612398866 1673651.0849302867, 772537.5188731547 1673689.7070252353))"
1250,2021,4,"POLYGON ((768383.836153148 1681327.7971091117, 768461.6814898506 1681336.6586049425, 768458.3832096339 1681230.2264529483, 768384.3984587555 1681241.0052159447, 768383.836153148 1681327.7971091117))"
1251,2021,3,"POLYGON ((764276.7403967808 1683166.127851614, 764288.1611129912 1683211.5366247892, 764449.6286838194 1683163.7596550926, 764441.6406816696 1683147.6167149874, 764657.251741083 1683093.69850909, 764649.0100594109 1683061.9425913142, 764276.7403967808 1683166.127851614))"
1252,2021,3,"POLYGON ((771263.8074713184 1681960.4224735827, 771269.2680901282 1681971.6677695112, 771443.1062200122 1681953.860318249, 771462.641553479 1681938.03270142, 771416.9774183778 1681824.0219648085, 771241.8830055103 1681876.0260138384, 771249.5230592334 1681894.050075895, 771263.8074713184 1681960.4224735827))"
1253,2021,3,"POLYGON ((764343.5025981648 1683337.3726373427, 764370.6184226576 1683373.2160734152, 764546.9308578577 1683324.5002417665, 764522.4884900528 1683270.8625340424, 764343.5025981648 1683337.3726373427))"
1254,2021,3,"POLYGON ((764711.181713947 1684514.9318650353, 764716.6099316585 1684595.8112102998, 764852.37632625 1684576.7538897258, 764852.6874795934 1684501.6962312527, 764711.181713947 1684514.9318650353))"
1255,2021,1,"POLYGON ((764699.316407694 1683700.197002897, 764700.9510904065 1683726.7857453001, 764968.78134676 1683731.8049760456, 764988.6474025075 1683648.1116129188, 764954.9657701489 1683641.6418031359, 764757.8583376751 1683694.658509965, 764705.8779997278 1683699.8282719518, 764699.316407694 1683700.197002897))"
1256,2021,3,"POLYGON ((762005.1635178356 1674125.2140181882, 762175.690481243 1674157.1111138617, 762240.121644158 1674020.4407044284, 762249.3866530152 1673999.6201899403, 761966.091333082 1673808.9343824284, 761937.7381068108 1673931.392841975, 761984.2934836957 1673990.3630481376, 761975.041910192 1674048.7132659305, 762005.1635178356 1674125.2140181882))"
1257,2021,1,"POLYGON ((766219.3153760228 1672570.8945494385, 766221.1045953908 1672641.1046218132, 766236.6324888843 1672647.0366919306, 766237.3533314038 1672688.0073848872, 766288.0294040903 1672695.7752782141, 766290.9671619337 1672635.582369545, 766411.6072881864 1672638.383155811, 766418.8830699874 1672575.0285985908, 766219.3153760228 1672570.8945494385))"
1258,2021,1,"POLYGON ((768703.8216383925 1670429.106486428, 768726.9661164258 1670323.4188833612, 768618.6485023899 1670314.1056181327, 768589.2157722235 1670414.7397727803, 768703.8216383925 1670429.106486428))"
1259,2021,1,"POLYGON ((768697.8207561838 1670455.49826715, 768908.1992772755 1670475.6050269706, 768931.385002109 1670366.3751738875, 768725.0766726187 1670338.2327208137, 768697.8207561838 1670455.49826715))"
1260,2021,4,"POLYGON ((768752.3815117894 1682511.212791228, 768736.7660177976 1682391.5750430094, 768599.6942900906 1682410.2654338174, 768619.8337593775 1682538.5903608354, 768752.3815117894 1682511.212791228))"
1261,2021,1,"POLYGON ((765009.4467251908 1681607.5253561353, 765065.5240419413 1681620.7795640763, 765065.9919092605 1681474.6482106044, 765008.7917831268 1681484.630382424, 765009.4467251908 1681607.5253561353))"
1262,2021,2,"POLYGON ((763650.2370085705 1679978.5303131216, 763697.9468358182 1679856.4009606163, 763661.4507278537 1679831.967638975, 763602.9671114481 1679831.5327889463, 763564.8073288081 1679945.798407501, 763650.2370085705 1679978.5303131216))"
1263,2021,1,"POLYGON ((772007.1156470038 1673083.4140537577, 772364.9710545304 1673127.0546558385, 772369.1205980026 1673104.8827631266, 772013.6714015217 1673060.76006167, 772007.1156470038 1673083.4140537577))"
